config,condition,scan_id,pa_x,pa_y,pa_z,focus_x,focus_y,focus_z,geometry_echo_max,geometry_x,geometry_y,geometry_z,edm_response,born_response,edge_gtd_response,edm_x,edm_y,edm_z,edm_vs_geometry_dB,geometry_echo_dB_norm,edm_response_dB_norm
2D8x8,A_PA1_to_C1,0,-126.47159,137.926021,-64.727672,-124.23,120.25,-51.8,0.9297908419530972,-124.0905,120.5611,-52.4603,1.5037496513537028,1.0936361100754202,0.4101135412782826,-124.23,120.25,-51.8,4.175805508103489,-1.9038905972176936,0.0
2D8x8,A_PA1_to_C1,1,-125.5875311773166,139.02719128142945,-65.13280492576665,-123.25,121.26,-51.8,0.9158442902550573,-123.1576,121.5163,-52.4603,1.426595261682562,1.0777730861848687,0.34882217549769323,-123.25,121.26,-51.8,3.8495827004291994,-2.0351630383853205,-0.45749524884191517
2D8x8,A_PA1_to_C1,2,-124.6997361978672,140.12576271513814,-65.53680832565904,-122.26,122.26,-51.8,0.8239458519774165,-121.8437,122.0907,-53.6759,1.3016382690468187,1.0619225425959402,0.23971572645087855,-122.26,122.26,-51.8,3.9718327394296704,-2.9536224482982094,-1.2537046197543327
2D8x8,A_PA1_to_C1,3,-123.80814054759924,141.2216765912607,-65.93965723338754,-121.26,123.25,-51.8,0.8868709484531248,-121.2699,123.4049,-52.4603,1.1738494002635318,1.0461280410290206,0.12772135923451117,-121.26,123.25,-51.8,2.435039072274245,-2.314387306397769,-2.151263145009319
2D8x8,A_PA1_to_C1,4,-122.9126787053178,142.31487245796063,-66.3413259657362,-120.25,124.23,-51.8,0.808749854698069,-119.9472,123.9589,-53.6759,1.0689525372232709,1.0304167195153358,0.03853581770793522,-120.25,124.23,-51.8,2.4228841357958526,-3.1153115692301467,-2.9643423443200883
2D8x8,A_PA1_to_C1,5,-122.01174866453802,143.40418686963125,-66.74131078089212,-119.24,125.21,-51.8,0.8564872632370837,-119.3531,125.2641,-52.4603,1.0408166497777367,1.0152558383430925,0.02556081143464421,-119.24,125.21,-51.8,1.693066439245137,-2.617177702511439,-3.1960261741520957
2D8x8,A_PA1_to_C1,6,-121.10663104890662,144.49049807357036,-67.13999408581748,-118.22,126.17,-51.8,0.8323927321924074,-118.4046,126.2044,-51.7933,1.0556779230749862,0.9998982394847443,0.05577968359024194,-118.22,126.17,-51.8,2.064063196159179,-2.865030289564946,-3.0728820042915626
2D8x8,A_PA1_to_C1,7,-120.19746436062516,145.57388656308214,-67.53741160967894,-117.19,127.13,-51.8,0.8149665172247942,-117.2789,126.9542,-53.1004,1.051002532042751,0.9849986971064505,0.06600383493630044,-117.19,127.13,-51.8,2.2092799226888444,-3.048800558560218,-3.111435546757167
2D8x8,A_PA1_to_C1,8,-119.2841803722571,146.65428488520172,-67.93353475243892,-116.15,128.08,-51.8,0.8017427807772184,-116.4449,128.0191,-51.7933,1.0322302166067867,0.970246588429829,0.061983628176957656,-116.15,128.08,-51.8,2.194830200527738,-3.1908947212099874,-3.267979431568045
2D8x8,A_PA1_to_C1,9,-118.36592519347504,147.73104304627157,-68.32808255362077,-115.1,129.02,-51.8,0.7931030958625499,-115.4346,128.8926,-52.4603,1.0052770624582132,0.9556853023618619,0.04959176009635128,-115.1,129.02,-51.8,2.0591225634279424,-3.2850029794167734,-3.497795326874626
2D8x8,A_PA1_to_C1,10,-117.44257785267718,148.80403214082943,-68.72100263076132,-114.05,129.95,-51.8,0.7705971410000637,-114.4575,129.8032,-51.7933,0.9752222731291721,0.9413823524773901,0.03383992065178202,-114.05,129.95,-51.8,2.0455243637559346,-3.5350480142418146,-3.7614385613716754
2D8x8,A_PA1_to_C1,11,-116.514922269347,149.87380453703935,-69.1125338929097,-112.99,130.88,-51.8,0.7509250889782757,-112.4427,131.5564,-51.7933,0.9452326019562715,0.9275304397540808,0.017702162202190706,-112.99,130.88,-51.8,1.9988415552445995,-3.7596635886538508,-4.032736944295046
2D8x8,A_PA1_to_C1,12,-115.58288695538624,150.94028445626716,-69.50264433810658,-111.92,131.79,-51.8,0.7482513520830573,-111.2834,132.2532,-53.1004,0.9175442932018547,0.9136065542124145,0.003937738989440152,-111.92,131.79,-51.8,1.7715905625245494,-3.790645676659239,-4.290970025020486
2D8x8,A_PA1_to_C1,13,-114.646399475931,152.00339379708413,-69.8913011714731,-110.84,132.7,-51.8,0.7511470821784457,-110.3818,133.2551,-52.4603,0.9100402298599867,0.9001316952819093,0.009908534578077353,-110.84,132.7,-51.8,1.6667121378191485,-3.75709619077758,-4.362298963844227
2D8x8,A_PA1_to_C1,14,-113.7043365345142,153.06224053959426,-70.27812111471913,-109.76,133.6,-51.8,0.7307693388580614,-109.3703,134.1273,-51.7933,0.9058092212112484,0.8869344521716167,0.01887476903963175,-109.76,133.6,-51.8,1.865128406069958,-3.99598953785872,-4.4027760426745575
2D8x8,A_PA1_to_C1,15,-112.75724424129103,154.11719913348915,-70.66326812092449,-108.67,134.48,-51.8,0.734854592495438,-108.3142,134.945,-52.4603,0.8986341829486502,0.8737277748664777,0.024906408082172482,-108.67,134.48,-51.8,1.7476304389425827,-3.947567629104543,-4.471852101047756
2D8x8,A_PA1_to_C1,16,-111.80550111618676,155.16853095706625,-71.04685566781224,-107.57,135.36,-51.8,0.7264121276404237,-107.2706,135.7778,-52.4603,0.8892523089548799,0.8609618165206373,0.028290492434242684,-107.57,135.36,-51.8,1.756838305538141,-4.047934157567815,-4.56301076291547
2D8x8,A_PA1_to_C1,17,-110.849031768006,156.216148479111,-71.42884697464699,-106.46,136.24,-51.8,0.7177224549331603,-106.2207,136.6026,-52.4603,0.8779444114597703,0.8486167896214891,0.029327621838281207,-106.46,136.24,-51.8,1.7502096948010715,-4.152465203348471,-4.674170419433194
2D8x8,A_PA1_to_C1,18,-109.88775968148192,157.25996132776058,-71.80920414042144,-105.35,137.1,-51.8,0.7038047241969971,-105.0552,137.2637,-53.1004,0.8647140076974115,0.8363141255755644,0.028399882121847034,-105.35,137.1,-51.8,1.788406332263834,-4.322552329162455,-4.806060907784414
2D8x8,A_PA1_to_C1,19,-108.92107988638196,158.2994494986132,-72.1877053882543,-104.23,137.95,-51.8,0.6989244761903712,-104.1018,138.2277,-52.4603,0.850196367661665,0.8242407484798812,0.025955619181783754,-104.23,137.95,-51.8,1.7017799106629647,-4.382990889379191,-4.953125889602022
2D8x8,A_PA1_to_C1,20,-107.9486474368608,159.33428339378025,-72.56421201203561,-103.1,138.79,-51.8,0.689266602719129,-103.033,139.0279,-52.4603,0.8348211044602027,0.8124060721063378,0.022415032353865015,-103.1,138.79,-51.8,1.6641236722679826,-4.5038511626710545,-5.111642401288865
2D8x8,A_PA1_to_C1,21,-106.97120712934904,160.36502322437607,-72.93896483167389,-101.97,139.63,-51.8,0.6792765536092868,-101.958,139.8199,-52.4603,0.8192562299628957,0.8010171740262895,0.018239055936606276,-101.97,139.63,-51.8,1.6274625637643703,-4.630663393568815,-5.27511574069024
2D8x8,A_PA1_to_C1,22,-105.9886806011947,161.39156820008367,-73.3119223265337,-100.83,140.45,-51.8,0.6691931268749441,-100.877,140.6035,-52.4603,0.8033616495764797,0.7896539493801088,0.013707700196370916,-100.83,140.45,-51.8,1.5871924801908541,-4.7605664466999995,-5.44528887739494
2D8x8,A_PA1_to_C1,23,-105.00098799462336,162.4138139103925,-73.68304140133728,-99.68,141.27,-51.8,0.6568671487892171,-99.6803,141.2237,-53.1004,0.7876604607754965,0.7786783288497433,0.008982131925753123,-99.68,141.27,-51.8,1.577230053454144,-4.922045032348663,-5.6167298897803155
2D8x8,A_PA1_to_C1,24,-104.0080483892786,163.43165260561457,-74.05227738223644,-98.53,142.08,-51.8,0.6484783318880131,-98.6969,142.1456,-52.4603,0.772372558454123,0.7679498721554171,0.004422686298705894,-98.53,142.08,-51.8,1.5186273226921723,-5.033686497388112,-5.786974085581736
2D8x8,A_PA1_to_C1,25,-103.00947648346532,164.44471236433247,-74.41947317795704,-97.37,142.87,-51.8,0.6052573900172767,-97.3794,142.5845,-50.5352,0.759180488770885,0.757269130185277,0.0019113585856079791,-97.37,142.87,-51.8,1.968098745447856,-5.632793867120326,-5.936610032558265
2D8x8,A_PA1_to_C1,26,-102.00468577891398,165.4524307713405,-74.78439012090907,-96.21,143.66,-51.8,0.6203792978188043,-96.51,143.6786,-51.7933,0.7508645954863075,0.7470184292255782,0.0038461662607292683,-96.21,143.66,-51.8,1.6580866042860078,-5.418449944444049,-6.032278251043835
2D8x8,A_PA1_to_C1,27,-100.994437870225,166.45540656397864,-75.14728615286857,-95.03,144.44,-51.8,0.6098816334998558,-95.3993,144.42,-51.7933,0.7442479693187987,0.7369243460941756,0.007323623224623061,-95.03,144.44,-51.8,1.7294420702102657,-5.566684785497507,-6.109157626173034
2D8x8,A_PA1_to_C1,28,-99.97865204218024,167.45352101051787,-75.50811248064947,-93.86,145.21,-51.8,0.6064897513201543,-94.2666,145.1277,-52.4603,0.7372090579797812,0.7271099342807654,0.010099123699015802,-93.86000000000001,145.21,-51.8,1.6953439258158904,-5.615126554202736,-6.19169753927264
2D8x8,A_PA1_to_C1,29,-98.95724657977786,168.4466515454952,-75.86681827461119,-92.67,145.97,-51.8,0.5957389220199388,-93.0424,145.6918,-53.1004,0.7298803056212184,0.7174486095414995,0.012431696079718974,-92.67,145.97,-51.8,1.7639133999694945,-5.770476377615848,-6.278477888532149
2D8x8,A_PA1_to_C1,30,-97.93013914227564,169.4346716568485,-76.22335155664793,-91.48,146.72,-51.8,0.5854373907161905,-91.9163,146.4064,-53.1004,0.7221580538269908,0.7080202144786317,0.014137839348359068,-91.48,146.72,-51.8,1.8230360510245633,-5.921986752153066,-6.370865612014297
2D8x8,A_PA1_to_C1,31,-96.89724697053715,170.41745089425962,-76.57765923268899,-90.28,147.46,-51.8,0.5781659245985861,-89.7462,147.9715,-52.4603,0.714081822252236,0.6987817150611205,0.015300107191115523,-90.28,147.46,-51.8,1.8339097143644185,-6.030546041283175,-6.468551237804551
2D8x8,A_PA1_to_C1,32,-95.85848647488528,171.3948547881875,-76.9296856030413,-89.08,148.19,-51.8,0.5710021845609367,-88.5052,148.4975,-53.1004,0.7056768404500453,0.689769540238579,0.01590730021146639,-89.08,148.19,-51.8,1.8393618960923066,-6.138840486464552,-6.571393501258039
2D8x8,A_PA1_to_C1,33,-94.81326018775638,172.36626166812076,-77.2791700240405,-87.87,148.91,-51.8,0.568453173445403,-87.4536,149.3407,-52.4603,0.6969671174614148,0.6809526974070466,0.01601442005436821,-87.87,148.91,-51.8,1.7703518696098952,-6.177701975882606,-6.679265017158505
2D8x8,A_PA1_to_C1,34,-93.76170417127643,173.33171905220786,-77.62613400929244,-86.65,149.62,-51.8,0.5634114357208174,-86.2995,150.0119,-52.4603,0.6879741355914156,0.6723243104667771,0.015649825124638545,-86.65,149.62,-51.8,1.7349290698266986,-6.2550827275016365,-6.792068568560733
2D8x8,A_PA1_to_C1,35,-92.7040723383632,174.29139429579996,-77.97065069942045,-85.43,150.32,-51.8,0.5579459992450765,-85.1402,150.6743,-52.4603,0.6787942710913715,0.663911702782639,0.014882568308732434,-85.43,150.32,-51.8,1.702920009426487,-6.339752525878863,-6.908747427338171
2D8x8,A_PA1_to_C1,36,-91.64028159188727,175.24513757738708,-78.31266006500847,-84.20999999999998,151.01,-51.8,0.5355977162221661,-83.9264,151.2388,-51.1388,0.6694992518292445,0.6557106220023936,0.013788629826850874,-84.20999999999998,151.01,-51.8,1.9382275899944366,-6.694821551817167,-7.028508872708526
2D8x8,A_PA1_to_C1,37,-90.57025047081125,176.19279682622724,-78.652099442385,-82.98,151.69,-51.8,0.5463263514189614,-82.8063,151.9719,-52.4603,0.6600822157277156,0.6476810706959634,0.012401145031752244,-82.98,151.69,-51.8,1.6429176642830154,-6.522552908012718,-7.151550154615496
2D8x8,A_PA1_to_C1,38,-89.49389790372966,177.13421557530071,-78.9889050592017,-81.73999999999998,152.36,-51.8,0.5403951173541771,-81.632,152.6072,-52.4603,0.6505835381522154,0.6398206578803873,0.01076288027182799,-81.73999999999998,152.36,-51.8,1.6118330733488297,-6.617367554724102,-7.277449392261067
2D8x8,A_PA1_to_C1,39,-88.4111426719469,178.0692323141224,-79.32301148830727,-80.5,153.02,-51.8,0.5342612089499197,-80.4528,153.2334,-52.4603,0.6411359701386872,0.6321617355799345,0.008974234558752648,-80.5,153.02,-51.8,1.5839300113809018,-6.716523031204628,-7.40450793070952
2D8x8,A_PA1_to_C1,40,-87.32190406766502,178.99768111829334,-79.65435128222146,-79.25,153.67,-51.8,0.5278857924286035,-79.1816,153.6818,-53.1004,0.631706048652119,0.6246660391700143,0.007040009482104726,-79.25,153.67,-51.8,1.5595012363397085,-6.820796411981467,-7.533210086527554
2D8x8,A_PA1_to_C1,41,-86.2261025357334,179.91939200172868,-79.98285537263546,-77.98999999999998,154.31,-51.8,0.5217958350223681,-77.9942,154.289,-53.1004,0.6223386477732794,0.6173311788979366,0.005007468875342721,-77.98999999999998,154.31,-51.8,1.5305232730322706,-6.921583717502639,-7.662975355356162
2D8x8,A_PA1_to_C1,42,-85.12365930706834,180.83419046085237,-80.30845245386091,-76.73999999999998,154.94,-51.8,0.4842148188399144,-76.5263,154.332,-50.0183,0.6132755191729229,0.6102210226569842,0.0030544965159387373,-76.73999999999998,154.94,-51.8,2.0523510480977243,-7.570834354352175,-7.790398217140245
2D8x8,A_PA1_to_C1,43,-84.01449627720152,181.7418966549487,-80.63107011321773,-75.47,155.56,-51.8,0.5092421297259396,-75.6054,155.4758,-53.1004,0.6043072491142729,0.6032322903164226,0.0010749587978503682,-75.47,155.56,-51.8,1.4866695641588201,-7.133109367105256,-7.9183547138322306
2D8x8,A_PA1_to_C1,44,-82.89853717976428,182.64232658248503,-80.95063473369008,-74.2,156.17,-51.8,0.5028543752839658,-74.4042,156.0553,-53.1004,0.5974473731759429,0.5964283679913497,0.0010190051845931538,-74.2,156.17,-51.8,1.4971484550936975,-7.242751217593588,-8.017517673385687
2D8x8,A_PA1_to_C1,45,-81.77570602721802,183.53529052099293,-81.26706971245501,-72.93,156.77,-51.8,0.4901915910071499,-73.2917,156.8247,-51.7933,0.5925738881488862,0.589805406553689,0.002768481595197229,-72.93,156.77,-51.8,1.647533068889568,-7.464278744753642,-8.088660586749869
2D8x8,A_PA1_to_C1,46,-80.64582348921154,184.42047698396848,-81.58024546867004,-71.65,157.35,-51.8,0.48904001657216084,-72.0677,157.359,-52.4603,0.5876783186488022,0.5832378934179411,0.004440425230861101,-71.65,157.35,-51.8,1.5959054197031963,-7.484707932263419,-8.160717423446016
2D8x8,A_PA1_to_C1,47,-79.50878396989144,185.297642211527,-81.89006653611777,-70.37,157.93,-51.8,0.48362528791872184,-70.7742,157.738,-53.1004,0.5828790432076989,0.5769422060133186,0.005936837194380295,-70.37,157.93,-51.8,1.6213887945394552,-7.581415856642153,-8.231941972988494
2D8x8,A_PA1_to_C1,48,-78.36470409990349,186.16679159789868,-82.19653532246785,-69.08,158.5,-51.8,0.4727604703471465,-69.4192,157.9703,-53.6759,0.5780476835194155,0.5707866284057775,0.007261055113637901,-69.08,158.5,-51.8,1.7464501814076563,-7.778772761144853,-8.30423749062299
2D8x8,A_PA1_to_C1,49,-77.21351525637408,187.0277172845943,-82.49957047786444,-67.79,159.06,-51.8,0.47394212359792387,-68.029,160.2736,-51.6309,0.5731552481048869,0.5647985719670465,0.008356676137840377,-67.79,159.06,-51.8,1.650939264488356,-7.757089678997469,-8.378065325394905
2D8x8,A_PA1_to_C1,50,-76.05515221567958,187.88020837156645,-82.79908752134475,-66.49,159.6,-51.8,0.4671919822462018,-66.725,159.7405,-51.8809,0.5681003200970548,0.558860443607966,0.009239876489088718,-66.49,159.6,-51.8,1.6985930598719157,-7.881688262484378,-8.455010113498256
2D8x8,A_PA1_to_C1,51,-74.88955223574898,188.72404937384064,-83.0949989297513,-65.19,160.14,-51.8,0.4660529436172279,-65.2582,161.4238,-51.8809,0.5630582887665225,0.5531709720422814,0.00988731672424112,-65.19,160.14,-51.8,1.6423620149038252,-7.902890775272274,-8.532443671254244
2D8x8,A_PA1_to_C1,52,-73.71665496632944,189.559018973578,-83.38721635930006,-63.89,160.66,-51.8,0.4495616103301543,-64.7117,160.5301,-52.4603,0.5578454220072225,0.5475580381971569,0.010287383810065623,-63.89,160.66,-51.8,1.874493103516122,-8.215811518456018,-8.613233325825691
2D8x8,A_PA1_to_C1,53,-72.53640296667295,190.384890624968,-83.67564995326215,-62.58,161.18,-51.8,0.4464118206913298,-62.0378,161.018,-53.6759,0.552625124194486,0.5421563448472188,0.01046877934726716,-62.58,161.18,-51.8,1.853898792027628,-8.276882163958753,-8.69489828281692
2D8x8,A_PA1_to_C1,54,-71.34874150332857,191.201432346799,-83.96020704576206,-61.26,161.68,-51.8,0.44654311840655403,-60.9912,162.015,-51.7933,0.5472192407183237,0.5368018870382774,0.010417353680046374,-61.26,161.68,-51.8,1.7659591648248696,-8.274327863797675,-8.7802836098586
2D8x8,A_PA1_to_C1,55,-70.15362113228008,192.0084093828919,-84.24079431973101,-59.94,162.18,-51.8,0.44680268304396076,-59.7295,162.4533,-52.4603,0.5418122895831113,0.5316787469291395,0.010133542653971869,-59.94,162.18,-51.8,1.6746615850047335,-8.269280434562003,-8.866533760443062
2D8x8,A_PA1_to_C1,56,-68.95099439080366,192.80558006060815,-84.51731481171478,-58.62,162.66,-51.8,0.4430499897981299,-58.4106,162.7313,-53.1004,0.5362707059511742,0.5266277076314645,0.009642998319709762,-58.62,162.66,-51.8,1.6586268634093133,-8.342541264384225,-8.955829311860708
2D8x8,A_PA1_to_C1,57,-67.7408184239931,193.5926979010977,-84.78967186808131,-57.3,163.13,-51.8,0.4395370458112759,-57.2167,163.3569,-52.4603,0.5306913202012986,0.5217246322972147,0.008966687904083944,-57.3,163.13,-51.8,1.636929992404374,-8.411686184217844,-9.046671102699264
2D8x8,A_PA1_to_C1,58,-66.52304882046394,194.36950405264457,-85.05776186945315,-55.97,163.59,-51.8,0.4359865694403933,-55.8937,163.6145,-53.1004,0.5250353690585281,0.5169414577304736,0.008093911328054468,-55.97,163.59,-51.8,1.614308992830598,-8.482133661442399,-9.139739579497595
2D8x8,A_PA1_to_C1,59,-65.29736445794792,195.13533624133385,-85.32131526549605,-54.63,164.04,-51.8,0.43240902432093015,-54.6302,164.0415,-53.1004,0.5193245423264921,0.5122817312042495,0.007042811122242578,-54.63,164.04,-51.8,1.590881959912007,-8.553700901316917,-9.234733852290702
2D8x8,A_PA1_to_C1,60,-64.06398870106675,195.89027226448488,-85.58037062872329,-53.3,164.48,-51.8,0.4287038130696681,-53.3634,164.4587,-53.1004,0.513699068172071,0.5077885738168151,0.005910494355255875,-53.3,164.48,-51.8,1.5710286322080975,-8.628448955773564,-9.329335234451262
2D8x8,A_PA1_to_C1,61,-62.8228995497926,196.63404521676424,-85.83482177572114,-51.96,164.91,-51.8,0.4249742784785585,-52.0934,164.8661,-53.1004,0.508069506136125,0.503410099781318,0.004659406354807028,-51.96,164.91,-51.8,1.5512096903522574,-8.704342977837369,-9.425048198370906
2D8x8,A_PA1_to_C1,62,-61.574080991881786,197.36638378280423,-86.08456237099055,-50.61,165.33,-51.8,0.42042101004370486,-50.8763,165.4451,-52.4603,0.5024624412963766,0.49914503846411556,0.003317402832261023,-50.61,165.33,-51.8,1.54838385710272,-8.7979076571856,-9.521438710968674
2D8x8,A_PA1_to_C1,63,-60.3175221924691,198.0870113508912,-86.32948341654753,-49.26,165.73,-51.8,0.4173899216911204,-49.5443,165.6514,-53.1004,0.49693068202795787,0.49494765068077534,0.001983031347182547,-49.26,165.73,-51.8,1.5150770776123585,-8.860756714854398,-9.617594548127835
2D8x8,A_PA1_to_C1,64,-59.05321894838989,198.7956474068054,-86.56947528206895,-47.91,166.13,-51.8,0.4124728377031724,-48.3183,166.2116,-52.4603,0.49179876246995635,0.49095211622413926,0.0008466462458170691,-47.91,166.13,-51.8,1.5278415409872088,-8.963688791744604,-9.707762161643188
2D8x8,A_PA1_to_C1,65,-57.78117418123128,199.4920086289987,-86.80442607520538,-46.56,166.51,-51.8,0.3969886419107287,-45.7488,166.9384,-52.4603,0.48815409777565705,0.48702164712547197,0.001132450650185076,-46.56,166.51,-51.8,1.795577156172441,-9.296034252066592,-9.772372006779946
2D8x8,A_PA1_to_C1,66,-56.50139772720847,200.1758074461437,-87.03422398879702,-45.2,166.89,-51.8,0.40576231696372633,-45.6985,166.7553,-53.1004,0.48562094928374616,0.48326454586688655,0.0023564034168596275,-45.2,166.89,-51.8,1.560514036291891,-9.106161647050332,-9.817562521644236
2D8x8,A_PA1_to_C1,67,-55.21390634241263,200.8467522123485,-87.25875552522025,-43.84,167.25,-51.8,0.39610168488127834,-44.4676,167.3159,-51.7933,0.4831469859395833,0.47957085987586445,0.003576126063718845,-43.84,167.25,-51.8,1.7254516967175146,-9.31546208726546,-9.86192530143374
2D8x8,A_PA1_to_C1,68,-53.9187252008448,201.50454957328992,-87.47790625334092,-42.48,167.6,-51.8,0.3980287789874956,-43.1209,167.4416,-53.1004,0.480708178892717,0.47600430962478546,0.004703869267931532,-42.48,167.6,-51.8,1.6393407409115743,-9.273306395356608,-9.905880565330827
2D8x8,A_PA1_to_C1,69,-52.61588688166932,202.14890215357067,-87.69156066867265,-41.12,167.94,-51.8,0.39421897427112707,-41.8282,167.7698,-53.1004,0.47826811641391065,0.47256292999971494,0.005705186414195717,-41.12,167.94,-51.8,1.6786781226972858,-9.356845410161014,-9.950082198349524
2D8x8,A_PA1_to_C1,70,-51.305433226217545,202.77951170494575,-87.89960339828632,-39.75,168.27,-51.8,0.3903034327386594,-40.5331,168.088,-53.1004,0.47582419235713996,0.469224133617299,0.006600058739840988,-39.75,168.27,-51.8,1.7208829636402743,-9.443548463433075,-9.994580410678594
2D8x8,A_PA1_to_C1,71,-49.98700076908163,203.3952860211952,-88.10159506690974,-38.38,168.59,-51.8,0.3887059993633288,-37.9772,168.8795,-52.4603,0.4733391529705643,0.4660151753462248,0.007323977624339479,-38.38,168.59,-51.8,1.7110237123409708,-9.479171008882712,-10.040062207427535
2D8x8,A_PA1_to_C1,72,-48.66072424070704,203.99600512794527,-88.29745317406535,-37.0,168.89,-51.8,0.38712123682259675,-36.6735,169.1679,-52.4603,0.4707054320390001,0.46285315412914385,0.007852277909856285,-37.0,168.89,-51.8,1.6980442708855148,-9.51465594943228,-10.088526589432558
2D8x8,A_PA1_to_C1,73,-47.32700018966312,204.58196768582224,-88.48730791743925,-35.63,169.19,-51.8,0.3853451173405254,-35.3677,169.4462,-52.4603,0.4680495348990563,0.4598916576347193,0.008157877264337046,-35.63,169.19,-51.8,1.6888391510865641,-9.554598672914159,-10.13767443271339
2D8x8,A_PA1_to_C1,74,-45.985910393316935,205.15286772437383,-88.67104090949582,-34.25,169.47,-51.8,0.37980270765682395,-33.9556,169.1964,-53.6759,0.46524055680091136,0.4569697875347844,0.008270769266126967,-34.25,169.47,-51.8,1.762390205455886,-9.680434751299078,-10.189959456728987
2D8x8,A_PA1_to_C1,75,-44.63754649554768,205.7083984412187,-88.84853507484068,-32.87,169.75,-51.8,0.3816805274069542,-32.7138,169.7861,-53.1004,0.4624010924369386,0.45422427719676406,0.008176815240174563,-32.87,169.75,-51.8,1.6663769557514372,-9.637595809031515,-10.243133764165872
2D8x8,A_PA1_to_C1,76,-43.28201139690344,206.24825580764937,-89.01967349375997,-31.49,170.01,-51.8,0.37716969140087425,-31.4433,170.25,-51.7933,0.4594224084741337,0.4515366523659765,0.007885756108157189,-31.49,170.01,-51.8,1.713507755846355,-9.740860153541192,-10.299267308580632
2D8x8,A_PA1_to_C1,77,-41.919417359232085,206.77213383026503,-89.18434026853464,-30.1,170.26,-51.8,0.378201484195196,-30.0909,170.2714,-53.1004,0.45632582403553523,0.44894578618111286,0.00738003785442238,-30.1,170.26,-51.8,1.6310363577390734,-9.717131305514808,-10.358009858661532
2D8x8,A_PA1_to_C1,78,-40.54939109286912,207.2785156165476,-89.34193078350054,-28.71,170.5,-51.8,0.3760560470847581,-28.8084,170.686,-52.4603,0.4531475269227693,0.4464800016165878,0.006667525306181485,-28.71,170.5,-51.8,1.6197407500969256,-9.766544349340357,-10.418718510129228
2D8x8,A_PA1_to_C1,79,-39.17222385924912,207.7673671887726,-89.49243903545896,-27.33,170.73,-51.8,0.37409606149184754,-27.491,170.9035,-52.4603,0.4499806178597916,0.44415331569920585,0.005827302160585772,-27.33,170.73,-51.8,1.6042134350026906,-9.811933163414592,-10.479634639297695
2D8x8,A_PA1_to_C1,80,-37.78842126078582,208.2392299301881,-89.63609218903564,-25.94,170.94,-51.8,0.3689647890703264,-26.1766,171.1405,-51.7933,0.44672811684092734,0.44186535159558016,0.004862765245347171,-25.94,170.94,-51.8,1.6611672984361316,-9.931897428547218,-10.54264504099688
2D8x8,A_PA1_to_C1,81,-36.398144323079634,208.69380836243155,-89.7727800705817,-24.54,171.15,-51.8,0.35456682124562944,-23.5336,171.5246,-51.7933,0.4434954992145603,0.4397273386761199,0.0037681605384403557,-24.54,171.15,-51.8,1.9438224584301604,-10.277634005055909,-10.605726457511544
2D8x8,A_PA1_to_C1,82,-35.001565987997985,209.13081320906835,-89.90239448340782,-23.15,171.34,-51.8,0.3667346105562536,-23.4575,170.9714,-53.6759,0.4403135952229447,0.43766252840825565,0.002651066814689097,-23.15,171.34,-51.8,1.58820393264511,-9.984557914043346,-10.668268892284033
2D8x8,A_PA1_to_C1,83,-33.59882471196269,209.5498193112597,-90.02477205237446,-21.75,171.53,-51.8,0.36493540414328607,-22.1382,171.1476,-53.6759,0.43735593957287017,0.4357462694914547,0.0016096700814155127,-21.75,171.53,-51.8,1.5723806097469595,-10.027275914029447,-10.726810215168284
2D8x8,A_PA1_to_C1,84,-32.18939736157059,209.9482143116595,-90.1388748450846,-20.36,171.7,-51.8,0.3640560635553851,-20.8813,171.838,-52.4603,0.43557021996576406,0.43392150275971725,0.0016487172060468066,-20.36,171.7,-51.8,1.5577982084800919,-10.048230504977703,-10.762347207383405
2D8x8,A_PA1_to_C1,85,-30.77429878000518,210.328098954824,-90.24555516389712,-18.96,171.86,-51.8,0.363287355499542,-19.5338,171.8056,-53.1004,0.43399704229615377,0.4321887527723436,0.0018082895238102081,-18.96,171.86,-51.8,1.5447297524986277,-10.066590238902581,-10.793775397289751
2D8x8,A_PA1_to_C1,86,-29.353752174889728,210.6892116692296,-90.34471752312658,-17.56,172.01,-51.8,0.3596747909110638,-18.1724,171.6148,-53.6759,0.43346529295929537,0.4305640050276388,0.002901287931656577,-17.56,172.01,-51.8,1.620886599240773,-10.153395886049921,-10.804424197694944
2D8x8,A_PA1_to_C1,87,-27.927991414838672,211.031298188544,-90.4362692640794,-16.16,172.14,-51.8,0.3595015384909377,-16.8813,172.087,-53.1004,0.43300095528533955,0.4289933787477669,0.004007576537572658,-16.16,172.14,-51.8,1.615762024049303,-10.157580816416319,-10.81373370325281
2D8x8,A_PA1_to_C1,88,-26.49708986336301,211.3533998370832,-90.5198371965285,-14.76,172.27,-51.8,0.35760716273457516,-15.5535,172.2123,-53.1004,0.4326643020706908,0.4275879547682078,0.005076347302482944,-14.76,172.27,-51.8,1.6548971056544695,-10.203471702973355,-10.82048950820468
2D8x8,A_PA1_to_C1,89,-25.060970741497925,211.65367905566976,-90.594698687592,-13.36,172.38,-51.8,0.35449030148555943,-14.1969,171.99,-53.6759,0.4322538423048498,0.4262532980293271,0.00600054427552271,-13.36,172.38,-51.8,1.722690092116448,-10.279508726209883,-10.828733544979228
